,Model Number,Accuracy,Sample Count
464,1,0.17398560047149658,29952
465,2,0.9896940588951111,29952
466,3,0.9899084568023682,29952
467,4,0.9902559518814087,29952
468,1,0.1733722686767578,30208
469,2,0.9896857142448425,30208
470,3,0.9899083971977234,30208
471,4,0.990257978439331,30208
472,1,0.17276917397975922,30464
473,2,0.9896741509437561,30464
474,3,0.9899125099182129,30464
475,4,0.9902616739273071,30464
476,1,0.1721760332584381,30720
477,2,0.9896636605262756,30720
478,3,0.9899123907089233,30720
479,4,0.9902653098106384,30720
480,1,0.1715926229953766,30976
481,2,0.9896541237831116,30976
482,3,0.989909827709198,30976
483,4,0.9902688264846802,30976
484,1,0.17101870477199554,31232
485,2,0.9896430969238281,31232
486,3,0.9899105429649353,31232
487,4,0.9902715682983398,31232
488,1,0.1704540252685547,31488
489,2,0.9896346926689148,31488
490,3,0.9899129271507263,31488
491,4,0.9902782440185547,31488
492,1,0.1698984056711197,31744
493,2,0.9896271824836731,31744
494,3,0.9899200201034546,31744
495,4,0.990283191204071,31744
496,1,0.16935159265995026,32000
497,2,0.9896198511123657,32000
498,3,0.9899230003356934,32000
499,4,0.9902856945991516,32000
500,1,0.16881339251995087,32256
501,2,0.9896173477172852,32256
502,3,0.9899259805679321,32256
503,4,0.9902826547622681,32256
504,1,0.1682835966348648,32512
505,2,0.9896179437637329,32512
506,3,0.9899218678474426,32512
507,4,0.9902812242507935,32512
508,1,0.16776201128959656,32768
509,2,0.9896185994148254,32768
510,3,0.9899201393127441,32768
511,4,0.9902829527854919,32768
512,1,0.1672484576702118,33024
513,2,0.9896207451820374,33024
514,3,0.9899184703826904,33024
515,4,0.9902869462966919,33024
516,1,0.166742742061615,33280
517,2,0.9896228909492493,33280
518,3,0.9899175763130188,33280
519,4,0.9902915954589844,33280
520,1,0.16624470055103302,33536
521,2,0.9896265268325806,33536
522,3,0.9899159073829651,33536
523,4,0.9902932047843933,33536
524,1,0.16575413942337036,33792
525,2,0.989629328250885,33792
526,3,0.9899150133132935,33792
527,4,0.9902947545051575,33792
528,1,0.16527089476585388,34048
529,2,0.9896253943443298,34048
530,3,0.9899134039878845,34048
531,4,0.9902917742729187,34048
532,1,0.16479481756687164,34304
533,2,0.9896199703216553,34304
534,3,0.9899133443832397,34304
535,4,0.990286648273468,34304
536,1,0.16432572901248932,34560
537,2,0.989608108997345,34560
538,3,0.9899147152900696,34560
539,4,0.9902757406234741,34560
540,1,0.16386350989341736,34816
541,2,0.9895985126495361,34816
542,3,0.9899080395698547,34816
543,4,0.9902649521827698,34816
544,1,0.16340796649456024,35072
545,2,0.9895913004875183,35072
546,3,0.9898985624313354,35072
547,4,0.9902565479278564,35072
548,1,0.1629589945077896,35328
549,2,0.9895870685577393,35328
550,3,0.9898920655250549,35328
551,4,0.9902446269989014,35328
552,1,0.16251643002033234,35584
553,2,0.9895899891853333,35584
554,3,0.9898942708969116,35584
555,4,0.9902406930923462,35584
556,1,0.16208013892173767,35840
557,2,0.9896049499511719,35840
558,3,0.9898921847343445,35840
559,4,0.9902361631393433,35840
560,1,0.16165000200271606,36096
561,2,0.9896204471588135,36096
562,3,0.9898908734321594,36096
563,4,0.9902225136756897,36096
564,1,0.16122587025165558,36352
565,2,0.9896307587623596,36352
566,3,0.9898895025253296,36352
567,4,0.9902104735374451,36352
568,1,0.16080763936042786,36608
569,2,0.9896423816680908,36608
570,3,0.9898861050605774,36608
571,4,0.9901993274688721,36608
572,1,0.16039517521858215,36864
573,2,0.9896510243415833,36864
574,3,0.9898806810379028,36864
575,4,0.990190327167511,36864
576,1,0.15998835861682892,37120
577,2,0.9896596074104309,37120
578,3,0.9898794293403625,37120
579,4,0.9901842474937439,37120
580,1,0.1595870703458786,37376
581,2,0.9896659851074219,37376
582,3,0.9898843765258789,37376
583,4,0.9901788830757141,37376
584,1,0.15919122099876404,37632
585,2,0.9896689057350159,37632
586,3,0.9898878335952759,37632
587,4,0.990179717540741,37632
588,1,0.15880067646503448,37888
589,2,0.989669144153595,37888
590,3,0.9898905754089355,37888
591,4,0.990179181098938,37888
592,1,0.15841533243656158,38144
