,Model Number,Accuracy,Sample Count
873,2,0.17846953868865967,56064
874,3,0.17615999281406403,56064
875,4,0.17949090898036957,56064
876,1,0.17020724713802338,56320
877,2,0.17812715470790863,56320
878,3,0.17579637467861176,56320
879,4,0.17919230461120605,56320
880,1,0.16990360617637634,56576
881,2,0.17777973413467407,56576
882,3,0.17546936869621277,56576
883,4,0.17884008586406708,56576
884,1,0.16960269212722778,56832
885,2,0.17738251388072968,56832
886,3,0.17512287199497223,56832
887,4,0.17849910259246826,56832
888,1,0.16930446028709412,57088
889,2,0.17698884010314941,57088
890,3,0.1748017817735672,57088
891,4,0.17816294729709625,57088
892,1,0.16900889575481415,57344
893,2,0.17665910720825195,57344
894,3,0.17448177933692932,57344
895,4,0.17782799899578094,57344
896,1,0.1687159240245819,57600
897,2,0.17637965083122253,57600
898,3,0.17414425313472748,57600
899,4,0.17754335701465607,57600
900,1,0.1684255450963974,57856
901,2,0.17604713141918182,57856
902,3,0.17382995784282684,57856
903,4,0.17720617353916168,57856
904,1,0.16813771426677704,58112
905,2,0.17572587728500366,58112
906,3,0.17351841926574707,58112
907,4,0.17687982320785522,58112
908,1,0.16785240173339844,58368
909,2,0.1753864586353302,58368
910,3,0.1731860190629959,58368
911,4,0.17653536796569824,58368
912,1,0.16756956279277802,58624
913,2,0.1750117391347885,58624
914,3,0.17288173735141754,58624
915,4,0.17621652781963348,58624
916,1,0.16728918254375458,58880
917,2,0.17469912767410278,58880
918,3,0.1725783497095108,58880
919,4,0.1758987009525299,58880
920,1,0.16701120138168335,59136
921,2,0.17438922822475433,59136
922,3,0.17227758467197418,59136
923,4,0.175583615899086,59136
924,1,0.16673561930656433,59392
925,2,0.1740235984325409,59392
926,3,0.1719210296869278,59392
927,4,0.17526309192180634,59392
928,1,0.16646239161491394,59648
929,2,0.17371922731399536,59648
930,3,0.17162564396858215,59648
931,4,0.1749534159898758,59648
932,1,0.1661914885044098,59904
933,2,0.17340978980064392,59904
934,3,0.17131319642066956,59904
935,4,0.17463871836662292,59904
